"wz11cd","lsoa11cd","msoa11cd","date","Highest Level of Qualification: All categories: Highest level of qualification; measures: Value","Highest Level of Qualification: No qualifications; measures: Value","Highest Level of Qualification: Level 1 qualifications; measures: Value","Highest Level of Qualification: Level 2 qualifications; measures: Value","Highest Level of Qualification: Apprenticeship; measures: Value","Highest Level of Qualification: Level 3 qualifications; measures: Value","Highest Level of Qualification: Level 4 qualifications and above; measures: Value","Highest Level of Qualification: Other qualifications; measures: Value","Highest Level of Qualification: No qualifications; measures: Value:value%","Highest Level of Qualification: Level 1 qualifications; measures: Value:value%","Highest Level of Qualification: Level 2 qualifications; measures: Value:value%","Highest Level of Qualification: Apprenticeship; measures: Value:value%","Highest Level of Qualification: Level 3 qualifications; measures: Value:value%","Highest Level of Qualification: Level 4 qualifications and above; measures: Value:value%","Highest Level of Qualification: Other qualifications; measures: Value:value%"
"E33020124","E01008901","E02001863",2011,312,65,46,34,7,49,84,27,20.8333333333333,14.7435897435897,10.8974358974359,2.24358974358974,15.7051282051282,26.9230769230769,8.65384615384615
"E33020124","E01033636","E02001863",2011,312,65,46,34,7,49,84,27,20.8333333333333,14.7435897435897,10.8974358974359,2.24358974358974,15.7051282051282,26.9230769230769,8.65384615384615
"E33020125","E01009081","E02001864",2011,613,116,70,85,14,121,165,42,18.9233278955954,11.4192495921697,13.8662316476346,2.28384991843393,19.7389885807504,26.9168026101142,6.8515497553018
"E33020125","E01009083","E02001864",2011,613,116,70,85,14,121,165,42,18.9233278955954,11.4192495921697,13.8662316476346,2.28384991843393,19.7389885807504,26.9168026101142,6.8515497553018
"E33020125","E01009080","E02001864",2011,613,116,70,85,14,121,165,42,18.9233278955954,11.4192495921697,13.8662316476346,2.28384991843393,19.7389885807504,26.9168026101142,6.8515497553018
"E33020125","E01009079","E02001864",2011,613,116,70,85,14,121,165,42,18.9233278955954,11.4192495921697,13.8662316476346,2.28384991843393,19.7389885807504,26.9168026101142,6.8515497553018
"E33020126","E01033635","E02001865",2011,396,80,53,34,11,57,92,69,20.2020202020202,13.3838383838384,8.58585858585858,2.77777777777778,14.3939393939394,23.2323232323232,17.4242424242424
"E33020127","E01009350","E02001865",2011,279,46,23,43,2,37,86,42,16.4874551971326,8.24372759856631,15.4121863799283,0.716845878136201,13.2616487455197,30.8243727598566,15.0537634408602
"E33020127","E01009275","E02001865",2011,279,46,23,43,2,37,86,42,16.4874551971326,8.24372759856631,15.4121863799283,0.716845878136201,13.2616487455197,30.8243727598566,15.0537634408602
"E33020128","E01009352","E02001865",2011,373,85,71,35,2,46,78,56,22.7882037533512,19.0348525469169,9.38337801608579,0.536193029490617,12.3324396782842,20.911528150134,15.0134048257373
"E33020128","E01009353","E02001865",2011,373,85,71,35,2,46,78,56,22.7882037533512,19.0348525469169,9.38337801608579,0.536193029490617,12.3324396782842,20.911528150134,15.0134048257373
"E33020129","E01009355","E02001865",2011,360,37,52,51,5,65,111,39,10.2777777777778,14.4444444444444,14.1666666666667,1.38888888888889,18.0555555555556,30.8333333333333,10.8333333333333
"E33020129","E01009352","E02001865",2011,360,37,52,51,5,65,111,39,10.2777777777778,14.4444444444444,14.1666666666667,1.38888888888889,18.0555555555556,30.8333333333333,10.8333333333333
"E33020130","E01009275","E02001865",2011,461,65,53,51,13,56,159,64,14.0997830802603,11.4967462039046,11.0629067245119,2.81995661605206,12.1475054229935,34.4902386117137,13.882863340564
"E33020131","E01009355","E02001865",2011,596,60,49,65,6,71,313,32,10.0671140939597,8.22147651006711,10.9060402684564,1.00671140939597,11.9127516778523,52.5167785234899,5.36912751677852
"E33020132","E01008907","E02001866",2011,337,71,55,43,8,41,79,40,21.0682492581602,16.3204747774481,12.7596439169139,2.37388724035608,12.1661721068249,23.4421364985163,11.8694362017804
"E33020132","E01009048","E02001866",2011,337,71,55,43,8,41,79,40,21.0682492581602,16.3204747774481,12.7596439169139,2.37388724035608,12.1661721068249,23.4421364985163,11.8694362017804
"E33020133","E01008905","E02001866",2011,391,60,36,39,3,78,146,29,15.3452685421995,9.20716112531969,9.97442455242967,0.767263427109974,19.9488491048593,37.3401534526854,7.41687979539642
"E33020133","E01008907","E02001866",2011,391,60,36,39,3,78,146,29,15.3452685421995,9.20716112531969,9.97442455242967,0.767263427109974,19.9488491048593,37.3401534526854,7.41687979539642
"E33020134","E01009047","E02001866",2011,259,41,26,29,1,60,85,17,15.8301158301158,10.03861003861,11.1969111969112,0.386100386100386,23.1660231660232,32.8185328185328,6.56370656370656
"E33020134","E01009048","E02001866",2011,259,41,26,29,1,60,85,17,15.8301158301158,10.03861003861,11.1969111969112,0.386100386100386,23.1660231660232,32.8185328185328,6.56370656370656
"E33020135","E01009048","E02001866",2011,458,75,39,42,2,120,153,27,16.3755458515284,8.51528384279476,9.1703056768559,0.436681222707424,26.2008733624454,33.4061135371179,5.89519650655022
"E33020135","E01009047","E02001866",2011,458,75,39,42,2,120,153,27,16.3755458515284,8.51528384279476,9.1703056768559,0.436681222707424,26.2008733624454,33.4061135371179,5.89519650655022
"E33020136","E01009047","E02001866",2011,326,93,58,30,3,34,58,50,28.5276073619632,17.7914110429448,9.20245398773006,0.920245398773006,10.4294478527607,17.7914110429448,15.3374233128834
"E33020136","E01009062","E02001866",2011,326,93,58,30,3,34,58,50,28.5276073619632,17.7914110429448,9.20245398773006,0.920245398773006,10.4294478527607,17.7914110429448,15.3374233128834
"E33020137","E01008909","E02001867",2011,282,40,35,37,3,60,93,14,14.1843971631206,12.4113475177305,13.1205673758865,1.06382978723404,21.2765957446809,32.9787234042553,4.9645390070922
"E33020138","E01033637","E02001867",2011,338,35,27,56,7,76,119,18,10.3550295857988,7.98816568047337,16.5680473372781,2.07100591715976,22.4852071005917,35.207100591716,5.32544378698225
"E33020139","E01033628","E02001867",2011,399,67,47,39,2,61,148,35,16.7919799498747,11.7794486215539,9.77443609022556,0.50125313283208,15.2882205513784,37.0927318295739,8.7719298245614
"E33020139","E01033637","E02001867",2011,399,67,47,39,2,61,148,35,16.7919799498747,11.7794486215539,9.77443609022556,0.50125313283208,15.2882205513784,37.0927318295739,8.7719298245614
"E33020140","E01033628","E02001867",2011,230,72,33,25,2,27,41,30,31.304347826087,14.3478260869565,10.8695652173913,0.869565217391304,11.7391304347826,17.8260869565217,13.0434782608696
"E33020141","E01008909","E02001867",2011,505,46,44,43,7,59,281,25,9.10891089108911,8.71287128712871,8.51485148514852,1.38613861386139,11.6831683168317,55.6435643564356,4.95049504950495
"E33020141","E01033628","E02001867",2011,505,46,44,43,7,59,281,25,9.10891089108911,8.71287128712871,8.51485148514852,1.38613861386139,11.6831683168317,55.6435643564356,4.95049504950495
"E33020141","E01033637","E02001867",2011,505,46,44,43,7,59,281,25,9.10891089108911,8.71287128712871,8.51485148514852,1.38613861386139,11.6831683168317,55.6435643564356,4.95049504950495
"E33020142","E01009087","E02001868",2011,252,41,41,44,10,34,68,14,16.2698412698413,16.2698412698413,17.4603174603175,3.96825396825397,13.4920634920635,26.984126984127,5.55555555555556
"E33020142","E01009089","E02001868",2011,252,41,41,44,10,34,68,14,16.2698412698413,16.2698412698413,17.4603174603175,3.96825396825397,13.4920634920635,26.984126984127,5.55555555555556
"E33020143","E01009090","E02001868",2011,316,50,46,39,8,64,89,20,15.8227848101266,14.5569620253165,12.3417721518987,2.53164556962025,20.253164556962,28.1645569620253,6.32911392405063
"E33020143","E01009089","E02001868",2011,316,50,46,39,8,64,89,20,15.8227848101266,14.5569620253165,12.3417721518987,2.53164556962025,20.253164556962,28.1645569620253,6.32911392405063
"E33020144","E01009090","E02001868",2011,510,99,97,93,7,68,112,34,19.4117647058824,19.0196078431373,18.2352941176471,1.37254901960784,13.3333333333333,21.9607843137255,6.66666666666667
"E33020144","E01009085","E02001868",2011,510,99,97,93,7,68,112,34,19.4117647058824,19.0196078431373,18.2352941176471,1.37254901960784,13.3333333333333,21.9607843137255,6.66666666666667
"E33020145","E01009090","E02001868",2011,400,50,57,70,8,60,122,33,12.5,14.25,17.5,2,15,30.5,8.25
"E33020145","E01009084","E02001868",2011,400,50,57,70,8,60,122,33,12.5,14.25,17.5,2,15,30.5,8.25
"E33020145","E01009085","E02001868",2011,400,50,57,70,8,60,122,33,12.5,14.25,17.5,2,15,30.5,8.25
"E33020146","E01009203","E02001869",2011,333,59,43,45,7,53,100,26,17.7177177177177,12.9129129129129,13.5135135135135,2.1021021021021,15.9159159159159,30.03003003003,7.80780780780781
"E33020146","E01009201","E02001869",2011,333,59,43,45,7,53,100,26,17.7177177177177,12.9129129129129,13.5135135135135,2.1021021021021,15.9159159159159,30.03003003003,7.80780780780781
"E33020147","E01009201","E02001869",2011,335,48,44,33,13,54,120,23,14.3283582089552,13.134328358209,9.85074626865672,3.88059701492537,16.1194029850746,35.8208955223881,6.86567164179105
"E33020147","E01009202","E02001869",2011,335,48,44,33,13,54,120,23,14.3283582089552,13.134328358209,9.85074626865672,3.88059701492537,16.1194029850746,35.8208955223881,6.86567164179105
"E33020148","E01009481","E02001870",2011,278,64,47,31,7,37,72,20,23.021582733813,16.9064748201439,11.1510791366906,2.51798561151079,13.3093525179856,25.8992805755396,7.19424460431655
"E33020148","E01009487","E02001870",2011,278,64,47,31,7,37,72,20,23.021582733813,16.9064748201439,11.1510791366906,2.51798561151079,13.3093525179856,25.8992805755396,7.19424460431655
"E33020149","E01009487","E02001870",2011,339,56,43,49,2,57,95,37,16.5191740412979,12.6843657817109,14.4542772861357,0.589970501474926,16.8141592920354,28.023598820059,10.9144542772861
"E33020149","E01009486","E02001870",2011,339,56,43,49,2,57,95,37,16.5191740412979,12.6843657817109,14.4542772861357,0.589970501474926,16.8141592920354,28.023598820059,10.9144542772861
"E33020150","E01009082","E02001870",2011,666,85,87,79,24,80,271,40,12.7627627627628,13.0630630630631,11.8618618618619,3.6036036036036,12.012012012012,40.6906906906907,6.00600600600601
"E33020150","E01009086","E02001870",2011,666,85,87,79,24,80,271,40,12.7627627627628,13.0630630630631,11.8618618618619,3.6036036036036,12.012012012012,40.6906906906907,6.00600600600601
"E33020151","E01009086","E02001870",2011,332,41,47,35,8,50,126,25,12.3493975903614,14.1566265060241,10.5421686746988,2.40963855421687,15.0602409638554,37.9518072289157,7.53012048192771
"E33020152","E01009481","E02001870",2011,232,50,48,52,3,28,39,12,21.551724137931,20.6896551724138,22.4137931034483,1.29310344827586,12.0689655172414,16.8103448275862,5.17241379310345
"E33020153","E01009486","E02001870",2011,533,131,69,66,4,69,145,49,24.577861163227,12.9455909943715,12.3827392120075,0.75046904315197,12.9455909943715,27.2045028142589,9.19324577861163
"E33020153","E01009480","E02001870",2011,533,131,69,66,4,69,145,49,24.577861163227,12.9455909943715,12.3827392120075,0.75046904315197,12.9455909943715,27.2045028142589,9.19324577861163
"E33020154","E01009091","E02001871",2011,358,67,48,52,20,80,73,18,18.7150837988827,13.4078212290503,14.5251396648045,5.58659217877095,22.3463687150838,20.391061452514,5.02793296089385
"E33020154","E01009088","E02001871",2011,358,67,48,52,20,80,73,18,18.7150837988827,13.4078212290503,14.5251396648045,5.58659217877095,22.3463687150838,20.391061452514,5.02793296089385
"E33020154","E01009305","E02001871",2011,358,67,48,52,20,80,73,18,18.7150837988827,13.4078212290503,14.5251396648045,5.58659217877095,22.3463687150838,20.391061452514,5.02793296089385
"E33020154","E01009307","E02001871",2011,358,67,48,52,20,80,73,18,18.7150837988827,13.4078212290503,14.5251396648045,5.58659217877095,22.3463687150838,20.391061452514,5.02793296089385
"E33020155","E01009091","E02001871",2011,429,76,72,87,9,59,100,26,17.7156177156177,16.7832167832168,20.2797202797203,2.0979020979021,13.7529137529138,23.3100233100233,6.06060606060606
"E33020155","E01009305","E02001871",2011,429,76,72,87,9,59,100,26,17.7156177156177,16.7832167832168,20.2797202797203,2.0979020979021,13.7529137529138,23.3100233100233,6.06060606060606
"E33020155","E01009307","E02001871",2011,429,76,72,87,9,59,100,26,17.7156177156177,16.7832167832168,20.2797202797203,2.0979020979021,13.7529137529138,23.3100233100233,6.06060606060606
"E33020155","E01009309","E02001871",2011,429,76,72,87,9,59,100,26,17.7156177156177,16.7832167832168,20.2797202797203,2.0979020979021,13.7529137529138,23.3100233100233,6.06060606060606
"E33020156","E01009310","E02001872",2011,327,56,51,57,9,70,70,14,17.1253822629969,15.5963302752294,17.4311926605505,2.75229357798165,21.4067278287462,21.4067278287462,4.28134556574923
"E33020156","E01009308","E02001872",2011,327,56,51,57,9,70,70,14,17.1253822629969,15.5963302752294,17.4311926605505,2.75229357798165,21.4067278287462,21.4067278287462,4.28134556574923
"E33020156","E01009306","E02001872",2011,327,56,51,57,9,70,70,14,17.1253822629969,15.5963302752294,17.4311926605505,2.75229357798165,21.4067278287462,21.4067278287462,4.28134556574923
"E33020157","E01009306","E02001872",2011,352,61,67,63,11,70,72,8,17.3295454545455,19.0340909090909,17.8977272727273,3.125,19.8863636363636,20.4545454545455,2.27272727272727
"E33020157","E01009310","E02001872",2011,352,61,67,63,11,70,72,8,17.3295454545455,19.0340909090909,17.8977272727273,3.125,19.8863636363636,20.4545454545455,2.27272727272727
"E33020157","E01009304","E02001872",2011,352,61,67,63,11,70,72,8,17.3295454545455,19.0340909090909,17.8977272727273,3.125,19.8863636363636,20.4545454545455,2.27272727272727
"E33020158","E01009304","E02001872",2011,459,116,114,94,9,61,44,21,25.2723311546841,24.8366013071895,20.479302832244,1.96078431372549,13.2897603485839,9.58605664488017,4.57516339869281
"E33020158","E01009310","E02001872",2011,459,116,114,94,9,61,44,21,25.2723311546841,24.8366013071895,20.479302832244,1.96078431372549,13.2897603485839,9.58605664488017,4.57516339869281
"E33020159","E01009358","E02001873",2011,494,63,90,99,5,81,110,46,12.753036437247,18.2186234817814,20.0404858299595,1.01214574898785,16.3967611336032,22.2672064777328,9.31174089068826
"E33020159","E01009359","E02001873",2011,494,63,90,99,5,81,110,46,12.753036437247,18.2186234817814,20.0404858299595,1.01214574898785,16.3967611336032,22.2672064777328,9.31174089068826
"E33020160","E01009359","E02001873",2011,600,84,72,69,1,60,240,74,14,12,11.5,0.166666666666667,10,40,12.3333333333333
"E33020161","E01009348","E02001873",2011,687,88,83,86,25,104,257,44,12.8093158660844,12.0815138282387,12.5181950509461,3.63901018922853,15.1382823871907,37.4090247452693,6.40465793304221
"E33020161","E01009360","E02001873",2011,687,88,83,86,25,104,257,44,12.8093158660844,12.0815138282387,12.5181950509461,3.63901018922853,15.1382823871907,37.4090247452693,6.40465793304221
"E33020162","E01009361","E02001873",2011,473,93,74,63,7,43,129,64,19.661733615222,15.6448202959831,13.3192389006343,1.47991543340381,9.09090909090909,27.2727272727273,13.5306553911205
"E33020162","E01009360","E02001873",2011,473,93,74,63,7,43,129,64,19.661733615222,15.6448202959831,13.3192389006343,1.47991543340381,9.09090909090909,27.2727272727273,13.5306553911205
"E33020163","E01009358","E02001873",2011,417,65,47,75,17,69,97,47,15.5875299760192,11.2709832134293,17.9856115107914,4.07673860911271,16.5467625899281,23.2613908872902,11.2709832134293
"E33020164","E01009348","E02001873",2011,4642,233,362,573,62,511,2734,167,5.01938819474365,7.79836277466609,12.3438173201206,1.3356311934511,11.0081861266695,58.8970271434726,3.59758724687635
"E33020165","E01009484","E02001874",2011,519,72,69,47,2,60,216,53,13.8728323699422,13.2947976878613,9.05587668593449,0.385356454720617,11.5606936416185,41.6184971098266,10.2119460500963
"E33020165","E01009485","E02001874",2011,519,72,69,47,2,60,216,53,13.8728323699422,13.2947976878613,9.05587668593449,0.385356454720617,11.5606936416185,41.6184971098266,10.2119460500963
"E33020166","E01009482","E02001874",2011,475,124,88,85,19,40,72,47,26.1052631578947,18.5263157894737,17.8947368421053,4,8.42105263157895,15.1578947368421,9.89473684210526
"E33020166","E01009479","E02001874",2011,475,124,88,85,19,40,72,47,26.1052631578947,18.5263157894737,17.8947368421053,4,8.42105263157895,15.1578947368421,9.89473684210526
"E33020167","E01009478","E02001874",2011,541,87,78,73,10,93,155,45,16.0813308687616,14.4177449168207,13.4935304990758,1.84842883548983,17.1903881700555,28.6506469500924,8.31792975970425
"E33020167","E01009479","E02001874",2011,541,87,78,73,10,93,155,45,16.0813308687616,14.4177449168207,13.4935304990758,1.84842883548983,17.1903881700555,28.6506469500924,8.31792975970425
"E33020167","E01009484","E02001874",2011,541,87,78,73,10,93,155,45,16.0813308687616,14.4177449168207,13.4935304990758,1.84842883548983,17.1903881700555,28.6506469500924,8.31792975970425
"E33020168","E01009347","E02001875",2011,239,40,50,29,9,31,54,26,16.7364016736402,20.9205020920502,12.1338912133891,3.76569037656904,12.9707112970711,22.5941422594142,10.8786610878661
"E33020169","E01033559","E02001875",2011,307,61,39,36,5,27,121,18,19.8697068403909,12.7035830618893,11.7263843648208,1.62866449511401,8.79478827361564,39.413680781759,5.86319218241042
"E33020170","E01009347","E02001875",2011,493,88,73,94,20,71,116,31,17.8498985801217,14.8073022312373,19.0669371196755,4.05679513184584,14.4016227180527,23.5294117647059,6.28803245436105
"E33020171","E01033638","E02001875",2011,416,70,61,63,13,59,123,27,16.8269230769231,14.6634615384615,15.1442307692308,3.125,14.1826923076923,29.5673076923077,6.49038461538462
"E33020171","E01008906","E02001875",2011,416,70,61,63,13,59,123,27,16.8269230769231,14.6634615384615,15.1442307692308,3.125,14.1826923076923,29.5673076923077,6.49038461538462
"E33020172","E01033638","E02001875",2011,664,103,118,100,28,99,150,66,15.5120481927711,17.7710843373494,15.0602409638554,4.21686746987952,14.9096385542169,22.5903614457831,9.93975903614458
"E33020172","E01033559","E02001875",2011,664,103,118,100,28,99,150,66,15.5120481927711,17.7710843373494,15.0602409638554,4.21686746987952,14.9096385542169,22.5903614457831,9.93975903614458
"E33020172","E01008911","E02001875",2011,664,103,118,100,28,99,150,66,15.5120481927711,17.7710843373494,15.0602409638554,4.21686746987952,14.9096385542169,22.5903614457831,9.93975903614458
"E33020173","E01008913","E02001876",2011,225,34,21,36,0,38,86,10,15.1111111111111,9.33333333333333,16,0,16.8888888888889,38.2222222222222,4.44444444444444
"E33020174","E01008913","E02001876",2011,399,45,61,52,13,62,142,24,11.2781954887218,15.2882205513784,13.0325814536341,3.25814536340852,15.5388471177945,35.5889724310777,6.01503759398496
"E33020175","E01008914","E02001876",2011,466,61,78,71,24,106,100,26,13.0901287553648,16.7381974248927,15.2360515021459,5.15021459227468,22.7467811158798,21.4592274678112,5.5793991416309
"E33020176","E01008910","E02001876",2011,1790,128,209,223,35,246,884,65,7.15083798882682,11.6759776536313,12.4581005586592,1.95530726256983,13.7430167597765,49.3854748603352,3.63128491620112
"E33020177","E01033617","E02001876",2011,759,24,111,176,5,132,296,15,3.16205533596838,14.6245059288538,23.1884057971014,0.658761528326746,17.3913043478261,38.9986824769433,1.97628458498024
"E33020177","E01008914","E02001876",2011,759,24,111,176,5,132,296,15,3.16205533596838,14.6245059288538,23.1884057971014,0.658761528326746,17.3913043478261,38.9986824769433,1.97628458498024
"E33020178","E01008914","E02001876",2011,313,55,50,30,11,53,89,25,17.5718849840256,15.9744408945687,9.58466453674121,3.51437699680511,16.9329073482428,28.4345047923323,7.98722044728434
"E33020179","E01033561","E02001876",2011,1008,78,117,149,23,160,444,37,7.73809523809524,11.6071428571429,14.781746031746,2.28174603174603,15.8730158730159,44.047619047619,3.67063492063492
"E33020180","E01008914","E02001876",2011,1101,109,165,184,25,162,412,44,9.90009082652134,14.9863760217984,16.7120799273388,2.27066303360581,14.7138964577657,37.4205267938238,3.99636693914623
"E33020181","E01009194","E02001877",2011,393,68,45,24,4,80,139,33,17.3027989821883,11.4503816793893,6.10687022900763,1.01781170483461,20.3562340966921,35.3689567430025,8.3969465648855
"E33020182","E01009489","E02001877",2011,498,100,82,72,2,51,141,50,20.0803212851406,16.4658634538153,14.4578313253012,0.401606425702811,10.2409638554217,28.3132530120482,10.0401606425703
"E33020183","E01009194","E02001877",2011,277,63,47,32,1,26,77,31,22.7436823104693,16.9675090252708,11.5523465703971,0.36101083032491,9.38628158844765,27.797833935018,11.1913357400722
"E33020183","E01009491","E02001877",2011,277,63,47,32,1,26,77,31,22.7436823104693,16.9675090252708,11.5523465703971,0.36101083032491,9.38628158844765,27.797833935018,11.1913357400722
"E33020184","E01009483","E02001877",2011,282,56,41,36,0,36,64,49,19.8581560283688,14.5390070921986,12.7659574468085,0,12.7659574468085,22.6950354609929,17.3758865248227
"E33020184","E01009489","E02001877",2011,282,56,41,36,0,36,64,49,19.8581560283688,14.5390070921986,12.7659574468085,0,12.7659574468085,22.6950354609929,17.3758865248227
"E33020185","E01009488","E02001877",2011,307,67,44,44,7,39,81,25,21.8241042345277,14.3322475570033,14.3322475570033,2.28013029315961,12.7035830618893,26.3843648208469,8.14332247557003
"E33020185","E01009491","E02001877",2011,307,67,44,44,7,39,81,25,21.8241042345277,14.3322475570033,14.3322475570033,2.28013029315961,12.7035830618893,26.3843648208469,8.14332247557003
"E33020186","E01009199","E02001878",2011,643,101,127,98,34,91,142,50,15.7076205287714,19.751166407465,15.2410575427683,5.28771384136858,14.1524105754277,22.0839813374806,7.77604976671851
"E33020187","E01009192","E02001878",2011,318,61,65,48,17,38,63,26,19.1823899371069,20.440251572327,15.0943396226415,5.34591194968553,11.9496855345912,19.811320754717,8.17610062893082
"E33020188","E01033644","E02001878",2011,466,90,65,62,8,76,112,53,19.31330472103,13.9484978540773,13.3047210300429,1.71673819742489,16.3090128755365,24.0343347639485,11.3733905579399
"E33020189","E01009192","E02001878",2011,268,91,40,26,3,18,44,46,33.955223880597,14.9253731343284,9.70149253731343,1.11940298507463,6.71641791044776,16.4179104477612,17.1641791044776
"E33020189","E01033644","E02001878",2011,268,91,40,26,3,18,44,46,33.955223880597,14.9253731343284,9.70149253731343,1.11940298507463,6.71641791044776,16.4179104477612,17.1641791044776
"E33020190","E01009204","E02001878",2011,474,63,50,53,5,62,207,34,13.2911392405063,10.5485232067511,11.1814345991561,1.05485232067511,13.0801687763713,43.6708860759494,7.17299578059072
"E33020191","E01009346","E02001879",2011,432,83,70,57,3,59,113,47,19.212962962963,16.2037037037037,13.1944444444444,0.694444444444444,13.6574074074074,26.1574074074074,10.8796296296296
"E33020191","E01009345","E02001879",2011,432,83,70,57,3,59,113,47,19.212962962963,16.2037037037037,13.1944444444444,0.694444444444444,13.6574074074074,26.1574074074074,10.8796296296296
"E33020192","E01009345","E02001879",2011,579,63,55,82,7,70,264,38,10.880829015544,9.49913644214162,14.1623488773748,1.20898100172712,12.0898100172712,45.5958549222798,6.56303972366149
"E33020193","E01009153","E02001879",2011,380,66,44,57,8,46,129,30,17.3684210526316,11.5789473684211,15,2.10526315789474,12.1052631578947,33.9473684210526,7.89473684210526
"E33020194","E01009152","E02001879",2011,421,51,39,49,6,67,174,35,12.1140142517815,9.26365795724466,11.6389548693587,1.42517814726841,15.9144893111639,41.3301662707838,8.31353919239905
"E33020194","E01009153","E02001879",2011,421,51,39,49,6,67,174,35,12.1140142517815,9.26365795724466,11.6389548693587,1.42517814726841,15.9144893111639,41.3301662707838,8.31353919239905
"E33020195","E01009152","E02001879",2011,360,80,60,55,9,44,67,45,22.2222222222222,16.6666666666667,15.2777777777778,2.5,12.2222222222222,18.6111111111111,12.5
"E33020195","E01009151","E02001879",2011,360,80,60,55,9,44,67,45,22.2222222222222,16.6666666666667,15.2777777777778,2.5,12.2222222222222,18.6111111111111,12.5
"E33020196","E01009311","E02001880",2011,293,61,39,51,12,47,68,15,20.8191126279863,13.3105802047782,17.4061433447099,4.09556313993174,16.0409556313993,23.2081911262799,5.11945392491468
"E33020196","E01009298","E02001880",2011,293,61,39,51,12,47,68,15,20.8191126279863,13.3105802047782,17.4061433447099,4.09556313993174,16.0409556313993,23.2081911262799,5.11945392491468
"E33020196","E01009094","E02001880",2011,293,61,39,51,12,47,68,15,20.8191126279863,13.3105802047782,17.4061433447099,4.09556313993174,16.0409556313993,23.2081911262799,5.11945392491468
"E33020196","E01009093","E02001880",2011,293,61,39,51,12,47,68,15,20.8191126279863,13.3105802047782,17.4061433447099,4.09556313993174,16.0409556313993,23.2081911262799,5.11945392491468
"E33020197","E01009092","E02001880",2011,336,83,55,49,5,49,74,21,24.702380952381,16.3690476190476,14.5833333333333,1.48809523809524,14.5833333333333,22.0238095238095,6.25
"E33020197","E01009094","E02001880",2011,336,83,55,49,5,49,74,21,24.702380952381,16.3690476190476,14.5833333333333,1.48809523809524,14.5833333333333,22.0238095238095,6.25
"E33020197","E01009093","E02001880",2011,336,83,55,49,5,49,74,21,24.702380952381,16.3690476190476,14.5833333333333,1.48809523809524,14.5833333333333,22.0238095238095,6.25
"E33020198","E01009511","E02001880",2011,527,83,59,75,6,121,158,25,15.7495256166983,11.1954459203036,14.2314990512334,1.13851992409867,22.9601518026565,29.9810246679317,4.7438330170778
"E33020198","E01009298","E02001880",2011,527,83,59,75,6,121,158,25,15.7495256166983,11.1954459203036,14.2314990512334,1.13851992409867,22.9601518026565,29.9810246679317,4.7438330170778
"E33020199","E01009477","E02001881",2011,318,84,59,31,4,23,80,37,26.4150943396226,18.5534591194969,9.74842767295597,1.25786163522013,7.23270440251572,25.1572327044025,11.6352201257862
"E33020199","E01009492","E02001881",2011,318,84,59,31,4,23,80,37,26.4150943396226,18.5534591194969,9.74842767295597,1.25786163522013,7.23270440251572,25.1572327044025,11.6352201257862
"E33020199","E01009475","E02001881",2011,318,84,59,31,4,23,80,37,26.4150943396226,18.5534591194969,9.74842767295597,1.25786163522013,7.23270440251572,25.1572327044025,11.6352201257862
"E33020200","E01009476","E02001881",2011,546,61,60,58,7,59,277,24,11.1721611721612,10.989010989011,10.6227106227106,1.28205128205128,10.8058608058608,50.7326007326007,4.3956043956044
"E33020201","E01009490","E02001881",2011,415,64,56,42,1,56,174,22,15.421686746988,13.4939759036145,10.1204819277108,0.240963855421687,13.4939759036145,41.9277108433735,5.30120481927711
"E33020202","E01009476","E02001881",2011,400,73,54,46,1,68,117,41,18.25,13.5,11.5,0.25,17,29.25,10.25
"E33020202","E01009475","E02001881",2011,400,73,54,46,1,68,117,41,18.25,13.5,11.5,0.25,17,29.25,10.25
"E33020202","E01009477","E02001881",2011,400,73,54,46,1,68,117,41,18.25,13.5,11.5,0.25,17,29.25,10.25
"E33020203","E01009095","E02001882",2011,566,96,121,110,24,77,80,58,16.9611307420495,21.3780918727915,19.434628975265,4.24028268551237,13.6042402826855,14.1342756183746,10.2473498233216
"E33020204","E01009508","E02001882",2011,620,42,92,122,12,113,215,24,6.7741935483871,14.8387096774194,19.6774193548387,1.93548387096774,18.2258064516129,34.6774193548387,3.87096774193548
"E33020204","E01009510","E02001882",2011,620,42,92,122,12,113,215,24,6.7741935483871,14.8387096774194,19.6774193548387,1.93548387096774,18.2258064516129,34.6774193548387,3.87096774193548
"E33020204","E01009509","E02001882",2011,620,42,92,122,12,113,215,24,6.7741935483871,14.8387096774194,19.6774193548387,1.93548387096774,18.2258064516129,34.6774193548387,3.87096774193548
"E33020205","E01009507","E02001882",2011,385,77,55,54,1,70,97,31,20,14.2857142857143,14.025974025974,0.25974025974026,18.1818181818182,25.1948051948052,8.05194805194805
"E33020205","E01009509","E02001882",2011,385,77,55,54,1,70,97,31,20,14.2857142857143,14.025974025974,0.25974025974026,18.1818181818182,25.1948051948052,8.05194805194805
"E33020206","E01009507","E02001882",2011,607,180,104,81,15,59,95,73,29.6540362438221,17.1334431630972,13.3443163097199,2.47116968698517,9.71993410214168,15.6507413509061,12.0263591433278
"E33020206","E01009095","E02001882",2011,607,180,104,81,15,59,95,73,29.6540362438221,17.1334431630972,13.3443163097199,2.47116968698517,9.71993410214168,15.6507413509061,12.0263591433278
"E33020207","E01009510","E02001882",2011,284,52,47,46,11,46,63,19,18.3098591549296,16.5492957746479,16.1971830985916,3.87323943661972,16.1971830985916,22.1830985915493,6.69014084507042
