"wz11cd","lsoa11cd","msoa11cd","date","Employment Status: All categories: Employment status; measures: Value","Employment Status: Employee: Part-time; measures: Value","Employment Status: Employee: Full-time; measures: Value","Employment Status: Self-employed with employees: Part-time; measures: Value","Employment Status: Self-employed with employees: Full-time; measures: Value","Employment Status: Self-employed without employees: Part-time; measures: Value","Employment Status: Self-employed without employees: Full-time; measures: Value","Employment Status: Full-time student; measures: Value","Employment Status: Employee: Part-time; measures: Value:value%","Employment Status: Employee: Full-time; measures: Value:value%","Employment Status: Self-employed with employees: Part-time; measures: Value:value%","Employment Status: Self-employed with employees: Full-time; measures: Value:value%","Employment Status: Self-employed without employees: Part-time; measures: Value:value%","Employment Status: Self-employed without employees: Full-time; measures: Value:value%","Employment Status: Full-time student; measures: Value:value%"
"E33020135","E01009048","E02001866",2011,458,174,241,2,4,11,13,13,37.9912663755458,52.6200873362445,0.436681222707424,0.873362445414847,2.40174672489083,2.83842794759825,2.83842794759825
"E33020135","E01009047","E02001866",2011,458,174,241,2,4,11,13,13,37.9912663755458,52.6200873362445,0.436681222707424,0.873362445414847,2.40174672489083,2.83842794759825,2.83842794759825
"E33020136","E01009047","E02001866",2011,326,102,117,4,26,39,27,11,31.2883435582822,35.8895705521472,1.22699386503067,7.97546012269939,11.9631901840491,8.28220858895705,3.37423312883436
"E33020136","E01009062","E02001866",2011,326,102,117,4,26,39,27,11,31.2883435582822,35.8895705521472,1.22699386503067,7.97546012269939,11.9631901840491,8.28220858895705,3.37423312883436
"E33020137","E01008909","E02001867",2011,282,75,163,2,2,9,12,19,26.5957446808511,57.8014184397163,0.709219858156028,0.709219858156028,3.19148936170213,4.25531914893617,6.73758865248227
"E33020138","E01033637","E02001867",2011,338,69,200,5,3,22,21,18,20.414201183432,59.1715976331361,1.4792899408284,0.887573964497041,6.50887573964497,6.21301775147929,5.32544378698225
"E33020139","E01033628","E02001867",2011,399,165,162,7,14,23,21,7,41.3533834586466,40.6015037593985,1.75438596491228,3.50877192982456,5.76441102756892,5.26315789473684,1.75438596491228
"E33020139","E01033637","E02001867",2011,399,165,162,7,14,23,21,7,41.3533834586466,40.6015037593985,1.75438596491228,3.50877192982456,5.76441102756892,5.26315789473684,1.75438596491228
"E33020140","E01033628","E02001867",2011,230,79,48,13,12,27,43,8,34.3478260869565,20.8695652173913,5.65217391304348,5.21739130434783,11.7391304347826,18.695652173913,3.47826086956522
"E33020141","E01008909","E02001867",2011,505,134,324,1,13,8,9,16,26.5346534653465,64.1584158415842,0.198019801980198,2.57425742574257,1.58415841584158,1.78217821782178,3.16831683168317
"E33020141","E01033628","E02001867",2011,505,134,324,1,13,8,9,16,26.5346534653465,64.1584158415842,0.198019801980198,2.57425742574257,1.58415841584158,1.78217821782178,3.16831683168317
"E33020141","E01033637","E02001867",2011,505,134,324,1,13,8,9,16,26.5346534653465,64.1584158415842,0.198019801980198,2.57425742574257,1.58415841584158,1.78217821782178,3.16831683168317
"E33020142","E01009087","E02001868",2011,252,90,105,2,6,17,28,4,35.7142857142857,41.6666666666667,0.793650793650794,2.38095238095238,6.74603174603175,11.1111111111111,1.58730158730159
"E33020142","E01009089","E02001868",2011,252,90,105,2,6,17,28,4,35.7142857142857,41.6666666666667,0.793650793650794,2.38095238095238,6.74603174603175,11.1111111111111,1.58730158730159
"E33020143","E01009090","E02001868",2011,316,91,124,5,5,37,42,12,28.7974683544304,39.2405063291139,1.58227848101266,1.58227848101266,11.7088607594937,13.2911392405063,3.79746835443038
"E33020143","E01009089","E02001868",2011,316,91,124,5,5,37,42,12,28.7974683544304,39.2405063291139,1.58227848101266,1.58227848101266,11.7088607594937,13.2911392405063,3.79746835443038
"E33020144","E01009090","E02001868",2011,510,160,218,12,19,41,36,24,31.3725490196078,42.7450980392157,2.35294117647059,3.72549019607843,8.03921568627451,7.05882352941176,4.70588235294118
"E33020144","E01009085","E02001868",2011,510,160,218,12,19,41,36,24,31.3725490196078,42.7450980392157,2.35294117647059,3.72549019607843,8.03921568627451,7.05882352941176,4.70588235294118
"E33020145","E01009090","E02001868",2011,400,125,145,5,8,54,49,14,31.25,36.25,1.25,2,13.5,12.25,3.5
"E33020145","E01009084","E02001868",2011,400,125,145,5,8,54,49,14,31.25,36.25,1.25,2,13.5,12.25,3.5
"E33020145","E01009085","E02001868",2011,400,125,145,5,8,54,49,14,31.25,36.25,1.25,2,13.5,12.25,3.5
"E33020146","E01009203","E02001869",2011,333,99,184,2,5,13,14,16,29.7297297297297,55.2552552552552,0.600600600600601,1.5015015015015,3.9039039039039,4.2042042042042,4.8048048048048
"E33020146","E01009201","E02001869",2011,333,99,184,2,5,13,14,16,29.7297297297297,55.2552552552552,0.600600600600601,1.5015015015015,3.9039039039039,4.2042042042042,4.8048048048048
"E33020147","E01009201","E02001869",2011,335,82,208,1,10,10,15,9,24.4776119402985,62.089552238806,0.298507462686567,2.98507462686567,2.98507462686567,4.47761194029851,2.6865671641791
"E33020147","E01009202","E02001869",2011,335,82,208,1,10,10,15,9,24.4776119402985,62.089552238806,0.298507462686567,2.98507462686567,2.98507462686567,4.47761194029851,2.6865671641791
"E33020148","E01009481","E02001870",2011,278,76,107,6,14,38,32,5,27.3381294964029,38.4892086330935,2.15827338129496,5.03597122302158,13.6690647482014,11.5107913669065,1.79856115107914
"E33020148","E01009487","E02001870",2011,278,76,107,6,14,38,32,5,27.3381294964029,38.4892086330935,2.15827338129496,5.03597122302158,13.6690647482014,11.5107913669065,1.79856115107914
"E33020149","E01009487","E02001870",2011,339,92,152,6,11,34,30,14,27.1386430678466,44.8377581120944,1.76991150442478,3.24483775811209,10.0294985250737,8.84955752212389,4.12979351032448
"E33020149","E01009486","E02001870",2011,339,92,152,6,11,34,30,14,27.1386430678466,44.8377581120944,1.76991150442478,3.24483775811209,10.0294985250737,8.84955752212389,4.12979351032448
"E33020150","E01009082","E02001870",2011,666,149,457,3,11,15,21,10,22.3723723723724,68.6186186186186,0.45045045045045,1.65165165165165,2.25225225225225,3.15315315315315,1.5015015015015
"E33020150","E01009086","E02001870",2011,666,149,457,3,11,15,21,10,22.3723723723724,68.6186186186186,0.45045045045045,1.65165165165165,2.25225225225225,3.15315315315315,1.5015015015015
"E33020151","E01009086","E02001870",2011,332,67,181,0,14,22,33,15,20.1807228915663,54.5180722891566,0,4.21686746987952,6.62650602409639,9.93975903614458,4.51807228915663
"E33020152","E01009481","E02001870",2011,232,95,91,2,5,8,14,17,40.948275862069,39.2241379310345,0.862068965517241,2.1551724137931,3.44827586206897,6.03448275862069,7.32758620689655
"E33020153","E01009486","E02001870",2011,533,172,225,6,15,44,47,24,32.2701688555347,42.2138836772983,1.12570356472795,2.81425891181989,8.25515947467167,8.81801125703565,4.50281425891182
"E33020153","E01009480","E02001870",2011,533,172,225,6,15,44,47,24,32.2701688555347,42.2138836772983,1.12570356472795,2.81425891181989,8.25515947467167,8.81801125703565,4.50281425891182
"E33020154","E01009091","E02001871",2011,358,80,146,5,13,36,70,8,22.3463687150838,40.7821229050279,1.39664804469274,3.63128491620112,10.0558659217877,19.5530726256983,2.23463687150838
"E33020154","E01009088","E02001871",2011,358,80,146,5,13,36,70,8,22.3463687150838,40.7821229050279,1.39664804469274,3.63128491620112,10.0558659217877,19.5530726256983,2.23463687150838
"E33020154","E01009305","E02001871",2011,358,80,146,5,13,36,70,8,22.3463687150838,40.7821229050279,1.39664804469274,3.63128491620112,10.0558659217877,19.5530726256983,2.23463687150838
"E33020154","E01009307","E02001871",2011,358,80,146,5,13,36,70,8,22.3463687150838,40.7821229050279,1.39664804469274,3.63128491620112,10.0558659217877,19.5530726256983,2.23463687150838
"E33020155","E01009091","E02001871",2011,429,133,191,4,12,31,48,10,31.002331002331,44.5221445221445,0.932400932400932,2.7972027972028,7.22610722610723,11.1888111888112,2.33100233100233
"E33020155","E01009305","E02001871",2011,429,133,191,4,12,31,48,10,31.002331002331,44.5221445221445,0.932400932400932,2.7972027972028,7.22610722610723,11.1888111888112,2.33100233100233
"E33020155","E01009307","E02001871",2011,429,133,191,4,12,31,48,10,31.002331002331,44.5221445221445,0.932400932400932,2.7972027972028,7.22610722610723,11.1888111888112,2.33100233100233
"E33020155","E01009309","E02001871",2011,429,133,191,4,12,31,48,10,31.002331002331,44.5221445221445,0.932400932400932,2.7972027972028,7.22610722610723,11.1888111888112,2.33100233100233
"E33020156","E01009310","E02001872",2011,327,92,145,1,18,14,48,9,28.1345565749235,44.3425076452599,0.305810397553517,5.5045871559633,4.28134556574923,14.6788990825688,2.75229357798165
"E33020156","E01009308","E02001872",2011,327,92,145,1,18,14,48,9,28.1345565749235,44.3425076452599,0.305810397553517,5.5045871559633,4.28134556574923,14.6788990825688,2.75229357798165
"E33020156","E01009306","E02001872",2011,327,92,145,1,18,14,48,9,28.1345565749235,44.3425076452599,0.305810397553517,5.5045871559633,4.28134556574923,14.6788990825688,2.75229357798165
"E33020157","E01009306","E02001872",2011,352,91,189,3,4,16,46,3,25.8522727272727,53.6931818181818,0.852272727272727,1.13636363636364,4.54545454545455,13.0681818181818,0.852272727272727
"E33020157","E01009310","E02001872",2011,352,91,189,3,4,16,46,3,25.8522727272727,53.6931818181818,0.852272727272727,1.13636363636364,4.54545454545455,13.0681818181818,0.852272727272727
"E33020157","E01009304","E02001872",2011,352,91,189,3,4,16,46,3,25.8522727272727,53.6931818181818,0.852272727272727,1.13636363636364,4.54545454545455,13.0681818181818,0.852272727272727
"E33020158","E01009304","E02001872",2011,459,200,184,4,3,17,29,22,43.5729847494553,40.0871459694989,0.871459694989107,0.65359477124183,3.7037037037037,6.31808278867102,4.79302832244009
"E33020158","E01009310","E02001872",2011,459,200,184,4,3,17,29,22,43.5729847494553,40.0871459694989,0.871459694989107,0.65359477124183,3.7037037037037,6.31808278867102,4.79302832244009
"E33020159","E01009358","E02001873",2011,494,105,320,4,13,17,30,5,21.2550607287449,64.7773279352227,0.809716599190283,2.63157894736842,3.4412955465587,6.07287449392713,1.01214574898785
"E33020159","E01009359","E02001873",2011,494,105,320,4,13,17,30,5,21.2550607287449,64.7773279352227,0.809716599190283,2.63157894736842,3.4412955465587,6.07287449392713,1.01214574898785
"E33020160","E01009359","E02001873",2011,600,199,298,12,28,15,22,26,33.1666666666667,49.6666666666667,2,4.66666666666667,2.5,3.66666666666667,4.33333333333333
"E33020161","E01009348","E02001873",2011,687,144,469,2,9,15,24,24,20.9606986899563,68.2678311499272,0.291120815138282,1.31004366812227,2.18340611353712,3.49344978165939,3.49344978165939
"E33020161","E01009360","E02001873",2011,687,144,469,2,9,15,24,24,20.9606986899563,68.2678311499272,0.291120815138282,1.31004366812227,2.18340611353712,3.49344978165939,3.49344978165939
"E33020162","E01009361","E02001873",2011,473,131,202,17,22,32,45,24,27.6955602536998,42.7061310782241,3.59408033826638,4.65116279069767,6.76532769556025,9.51374207188161,5.07399577167019
"E33020162","E01009360","E02001873",2011,473,131,202,17,22,32,45,24,27.6955602536998,42.7061310782241,3.59408033826638,4.65116279069767,6.76532769556025,9.51374207188161,5.07399577167019
"E33020163","E01009358","E02001873",2011,417,120,201,0,16,14,33,33,28.7769784172662,48.2014388489209,0,3.83693045563549,3.35731414868106,7.9136690647482,7.9136690647482
"E33020164","E01009348","E02001873",2011,4642,1010,3410,4,26,14,54,124,21.7578629900905,73.4597156398104,0.0861697544161999,0.560103403705299,0.3015941404567,1.1632916846187,2.6712623869022
"E33020165","E01009484","E02001874",2011,519,180,257,3,0,39,30,10,34.6820809248555,49.5183044315992,0.578034682080925,0,7.51445086705202,5.78034682080925,1.92678227360308
"E33020165","E01009485","E02001874",2011,519,180,257,3,0,39,30,10,34.6820809248555,49.5183044315992,0.578034682080925,0,7.51445086705202,5.78034682080925,1.92678227360308
"E33020166","E01009482","E02001874",2011,475,70,309,11,9,32,27,17,14.7368421052632,65.0526315789474,2.31578947368421,1.89473684210526,6.73684210526316,5.68421052631579,3.57894736842105
"E33020166","E01009479","E02001874",2011,475,70,309,11,9,32,27,17,14.7368421052632,65.0526315789474,2.31578947368421,1.89473684210526,6.73684210526316,5.68421052631579,3.57894736842105
"E33020167","E01009478","E02001874",2011,541,156,289,5,7,35,28,21,28.8354898336414,53.4195933456562,0.924214417744917,1.29390018484288,6.46950092421442,5.17560073937153,3.88170055452865
"E33020167","E01009479","E02001874",2011,541,156,289,5,7,35,28,21,28.8354898336414,53.4195933456562,0.924214417744917,1.29390018484288,6.46950092421442,5.17560073937153,3.88170055452865
"E33020167","E01009484","E02001874",2011,541,156,289,5,7,35,28,21,28.8354898336414,53.4195933456562,0.924214417744917,1.29390018484288,6.46950092421442,5.17560073937153,3.88170055452865
"E33020168","E01009347","E02001875",2011,239,62,127,2,16,8,15,9,25.9414225941423,53.1380753138075,0.836820083682008,6.69456066945607,3.34728033472803,6.27615062761506,3.76569037656904
"E33020169","E01033559","E02001875",2011,307,37,182,5,26,20,32,5,12.0521172638436,59.2833876221498,1.62866449511401,8.46905537459283,6.51465798045603,10.4234527687296,1.62866449511401
"E33020170","E01009347","E02001875",2011,493,145,303,1,2,5,5,32,29.4117647058824,61.4604462474645,0.202839756592292,0.405679513184584,1.01419878296146,1.01419878296146,6.49087221095335
"E33020171","E01033638","E02001875",2011,416,123,223,3,6,21,18,22,29.5673076923077,53.6057692307692,0.721153846153846,1.44230769230769,5.04807692307692,4.32692307692308,5.28846153846154
"E33020171","E01008906","E02001875",2011,416,123,223,3,6,21,18,22,29.5673076923077,53.6057692307692,0.721153846153846,1.44230769230769,5.04807692307692,4.32692307692308,5.28846153846154
"E33020172","E01033638","E02001875",2011,664,111,458,5,13,24,29,24,16.7168674698795,68.9759036144578,0.753012048192771,1.9578313253012,3.6144578313253,4.36746987951807,3.6144578313253
"E33020172","E01033559","E02001875",2011,664,111,458,5,13,24,29,24,16.7168674698795,68.9759036144578,0.753012048192771,1.9578313253012,3.6144578313253,4.36746987951807,3.6144578313253
"E33020172","E01008911","E02001875",2011,664,111,458,5,13,24,29,24,16.7168674698795,68.9759036144578,0.753012048192771,1.9578313253012,3.6144578313253,4.36746987951807,3.6144578313253
"E33020173","E01008913","E02001876",2011,225,60,135,5,4,7,6,8,26.6666666666667,60,2.22222222222222,1.77777777777778,3.11111111111111,2.66666666666667,3.55555555555556
"E33020174","E01008913","E02001876",2011,399,62,306,3,4,4,9,11,15.5388471177945,76.6917293233083,0.75187969924812,1.00250626566416,1.00250626566416,2.25563909774436,2.75689223057644
"E33020175","E01008914","E02001876",2011,466,100,317,2,16,8,11,12,21.4592274678112,68.0257510729614,0.429184549356223,3.43347639484979,1.71673819742489,2.36051502145923,2.57510729613734
"E33020176","E01008910","E02001876",2011,1790,228,1433,4,20,22,52,31,12.7374301675978,80.0558659217877,0.223463687150838,1.11731843575419,1.22905027932961,2.90502793296089,1.73184357541899
"E33020177","E01033617","E02001876",2011,759,142,593,1,2,7,6,8,18.7088274044796,78.129117259552,0.131752305665349,0.263504611330698,0.922266139657444,0.790513833992095,1.05401844532279
"E33020177","E01008914","E02001876",2011,759,142,593,1,2,7,6,8,18.7088274044796,78.129117259552,0.131752305665349,0.263504611330698,0.922266139657444,0.790513833992095,1.05401844532279
"E33020178","E01008914","E02001876",2011,313,87,179,1,15,9,14,8,27.7955271565495,57.1884984025559,0.319488817891374,4.79233226837061,2.87539936102236,4.47284345047923,2.55591054313099
"E33020179","E01033561","E02001876",2011,1008,172,800,6,5,3,9,13,17.0634920634921,79.3650793650794,0.595238095238095,0.496031746031746,0.297619047619048,0.892857142857143,1.28968253968254
"E33020180","E01008914","E02001876",2011,1101,160,829,4,14,12,25,57,14.5322434150772,75.2951861943688,0.36330608537693,1.27157129881926,1.08991825613079,2.27066303360581,5.17711171662125
"E33020181","E01009194","E02001877",2011,393,139,166,2,13,31,19,23,35.3689567430025,42.2391857506361,0.508905852417303,3.30788804071247,7.88804071246819,4.83460559796438,5.85241730279898
"E33020182","E01009489","E02001877",2011,498,226,167,8,26,33,25,13,45.3815261044177,33.5341365461847,1.60642570281124,5.22088353413655,6.62650602409639,5.02008032128514,2.61044176706827
"E33020183","E01009194","E02001877",2011,277,83,82,13,15,37,32,15,29.9638989169675,29.6028880866426,4.69314079422383,5.41516245487365,13.3574007220217,11.5523465703971,5.41516245487365
"E33020183","E01009491","E02001877",2011,277,83,82,13,15,37,32,15,29.9638989169675,29.6028880866426,4.69314079422383,5.41516245487365,13.3574007220217,11.5523465703971,5.41516245487365
"E33020184","E01009483","E02001877",2011,282,117,95,8,14,18,21,9,41.4893617021277,33.6879432624113,2.83687943262411,4.9645390070922,6.38297872340426,7.4468085106383,3.19148936170213
"E33020184","E01009489","E02001877",2011,282,117,95,8,14,18,21,9,41.4893617021277,33.6879432624113,2.83687943262411,4.9645390070922,6.38297872340426,7.4468085106383,3.19148936170213
"E33020185","E01009488","E02001877",2011,307,90,114,12,10,33,35,13,29.3159609120521,37.1335504885993,3.90879478827362,3.25732899022801,10.7491856677524,11.400651465798,4.23452768729642
"E33020185","E01009491","E02001877",2011,307,90,114,12,10,33,35,13,29.3159609120521,37.1335504885993,3.90879478827362,3.25732899022801,10.7491856677524,11.400651465798,4.23452768729642
"E33020186","E01009199","E02001878",2011,643,82,456,6,16,21,33,29,12.7527216174184,70.9175738724728,0.933125972006221,2.48833592534992,3.26594090202177,5.13219284603421,4.51010886469673
"E33020187","E01009192","E02001878",2011,318,45,213,2,13,12,20,13,14.1509433962264,66.9811320754717,0.628930817610063,4.08805031446541,3.77358490566038,6.28930817610063,4.08805031446541
"E33020188","E01033644","E02001878",2011,466,172,170,12,20,39,34,19,36.9098712446352,36.480686695279,2.57510729613734,4.29184549356223,8.36909871244635,7.29613733905579,4.07725321888412
"E33020189","E01009192","E02001878",2011,268,91,59,10,21,36,34,17,33.955223880597,22.0149253731343,3.73134328358209,7.83582089552239,13.4328358208955,12.6865671641791,6.34328358208955
"E33020189","E01033644","E02001878",2011,268,91,59,10,21,36,34,17,33.955223880597,22.0149253731343,3.73134328358209,7.83582089552239,13.4328358208955,12.6865671641791,6.34328358208955
"E33020190","E01009204","E02001878",2011,474,113,282,7,14,14,31,13,23.8396624472574,59.493670886076,1.47679324894515,2.9535864978903,2.9535864978903,6.54008438818565,2.74261603375527
"E33020191","E01009346","E02001879",2011,432,143,179,14,9,23,29,35,33.1018518518519,41.4351851851852,3.24074074074074,2.08333333333333,5.32407407407407,6.71296296296296,8.10185185185185
"E33020191","E01009345","E02001879",2011,432,143,179,14,9,23,29,35,33.1018518518519,41.4351851851852,3.24074074074074,2.08333333333333,5.32407407407407,6.71296296296296,8.10185185185185
"E33020192","E01009345","E02001879",2011,579,159,339,2,12,20,27,20,27.4611398963731,58.5492227979275,0.345423143350604,2.07253886010363,3.45423143350604,4.66321243523316,3.45423143350604
"E33020193","E01009153","E02001879",2011,380,75,223,10,14,22,19,17,19.7368421052632,58.6842105263158,2.63157894736842,3.68421052631579,5.78947368421053,5,4.47368421052632
"E33020194","E01009152","E02001879",2011,421,141,195,7,8,21,31,18,33.4916864608076,46.3182897862233,1.66270783847981,1.90023752969121,4.98812351543943,7.36342042755344,4.27553444180523
"E33020194","E01009153","E02001879",2011,421,141,195,7,8,21,31,18,33.4916864608076,46.3182897862233,1.66270783847981,1.90023752969121,4.98812351543943,7.36342042755344,4.27553444180523
"E33020195","E01009152","E02001879",2011,360,85,79,7,13,98,59,19,23.6111111111111,21.9444444444444,1.94444444444444,3.61111111111111,27.2222222222222,16.3888888888889,5.27777777777778
"E33020195","E01009151","E02001879",2011,360,85,79,7,13,98,59,19,23.6111111111111,21.9444444444444,1.94444444444444,3.61111111111111,27.2222222222222,16.3888888888889,5.27777777777778
"E33020196","E01009311","E02001880",2011,293,82,128,4,14,23,34,8,27.9863481228669,43.6860068259386,1.36518771331058,4.77815699658703,7.84982935153584,11.6040955631399,2.73037542662116
"E33020196","E01009298","E02001880",2011,293,82,128,4,14,23,34,8,27.9863481228669,43.6860068259386,1.36518771331058,4.77815699658703,7.84982935153584,11.6040955631399,2.73037542662116
"E33020196","E01009094","E02001880",2011,293,82,128,4,14,23,34,8,27.9863481228669,43.6860068259386,1.36518771331058,4.77815699658703,7.84982935153584,11.6040955631399,2.73037542662116
"E33020196","E01009093","E02001880",2011,293,82,128,4,14,23,34,8,27.9863481228669,43.6860068259386,1.36518771331058,4.77815699658703,7.84982935153584,11.6040955631399,2.73037542662116
"E33020197","E01009092","E02001880",2011,336,125,137,5,9,18,29,13,37.202380952381,40.7738095238095,1.48809523809524,2.67857142857143,5.35714285714286,8.63095238095238,3.86904761904762
"E33020197","E01009094","E02001880",2011,336,125,137,5,9,18,29,13,37.202380952381,40.7738095238095,1.48809523809524,2.67857142857143,5.35714285714286,8.63095238095238,3.86904761904762
"E33020197","E01009093","E02001880",2011,336,125,137,5,9,18,29,13,37.202380952381,40.7738095238095,1.48809523809524,2.67857142857143,5.35714285714286,8.63095238095238,3.86904761904762
"E33020198","E01009511","E02001880",2011,527,174,282,2,5,18,35,11,33.0170777988615,53.5104364326376,0.379506641366224,0.94876660341556,3.41555977229602,6.64136622390892,2.08728652751423
"E33020198","E01009298","E02001880",2011,527,174,282,2,5,18,35,11,33.0170777988615,53.5104364326376,0.379506641366224,0.94876660341556,3.41555977229602,6.64136622390892,2.08728652751423
"E33020199","E01009477","E02001881",2011,318,96,82,5,22,49,40,24,30.188679245283,25.7861635220126,1.57232704402516,6.91823899371069,15.4088050314465,12.5786163522013,7.54716981132075
"E33020199","E01009492","E02001881",2011,318,96,82,5,22,49,40,24,30.188679245283,25.7861635220126,1.57232704402516,6.91823899371069,15.4088050314465,12.5786163522013,7.54716981132075
"E33020199","E01009475","E02001881",2011,318,96,82,5,22,49,40,24,30.188679245283,25.7861635220126,1.57232704402516,6.91823899371069,15.4088050314465,12.5786163522013,7.54716981132075
"E33020200","E01009476","E02001881",2011,546,150,346,5,4,14,15,12,27.4725274725275,63.3699633699634,0.915750915750916,0.732600732600733,2.56410256410256,2.74725274725275,2.1978021978022
"E33020201","E01009490","E02001881",2011,415,99,216,2,8,41,28,21,23.855421686747,52.0481927710843,0.481927710843374,1.92771084337349,9.87951807228916,6.74698795180723,5.06024096385542
"E33020202","E01009476","E02001881",2011,400,117,153,10,9,55,40,16,29.25,38.25,2.5,2.25,13.75,10,4
"E33020202","E01009475","E02001881",2011,400,117,153,10,9,55,40,16,29.25,38.25,2.5,2.25,13.75,10,4
"E33020202","E01009477","E02001881",2011,400,117,153,10,9,55,40,16,29.25,38.25,2.5,2.25,13.75,10,4
"E33020203","E01009095","E02001882",2011,566,186,236,8,12,23,42,59,32.8621908127208,41.696113074205,1.41342756183746,2.12014134275618,4.06360424028269,7.42049469964664,10.4240282685512
"E33020204","E01009508","E02001882",2011,620,99,422,2,2,30,42,23,15.9677419354839,68.0645161290323,0.32258064516129,0.32258064516129,4.83870967741935,6.7741935483871,3.70967741935484
"E33020204","E01009510","E02001882",2011,620,99,422,2,2,30,42,23,15.9677419354839,68.0645161290323,0.32258064516129,0.32258064516129,4.83870967741935,6.7741935483871,3.70967741935484
"E33020204","E01009509","E02001882",2011,620,99,422,2,2,30,42,23,15.9677419354839,68.0645161290323,0.32258064516129,0.32258064516129,4.83870967741935,6.7741935483871,3.70967741935484
"E33020205","E01009507","E02001882",2011,385,137,159,8,7,28,34,12,35.5844155844156,41.2987012987013,2.07792207792208,1.81818181818182,7.27272727272727,8.83116883116883,3.11688311688312
"E33020205","E01009509","E02001882",2011,385,137,159,8,7,28,34,12,35.5844155844156,41.2987012987013,2.07792207792208,1.81818181818182,7.27272727272727,8.83116883116883,3.11688311688312
"E33020206","E01009507","E02001882",2011,607,99,366,12,17,52,40,21,16.3097199341021,60.2965403624382,1.97693574958814,2.8006589785832,8.5667215815486,6.58978583196046,3.45963756177924
"E33020206","E01009095","E02001882",2011,607,99,366,12,17,52,40,21,16.3097199341021,60.2965403624382,1.97693574958814,2.8006589785832,8.5667215815486,6.58978583196046,3.45963756177924
"E33020207","E01009510","E02001882",2011,284,86,120,5,13,22,19,19,30.2816901408451,42.2535211267606,1.76056338028169,4.5774647887324,7.74647887323944,6.69014084507042,6.69014084507042
"E33020207","E01009509","E02001882",2011,284,86,120,5,13,22,19,19,30.2816901408451,42.2535211267606,1.76056338028169,4.5774647887324,7.74647887323944,6.69014084507042,6.69014084507042
"E33020208","E01009300","E02001883",2011,487,61,380,3,10,9,17,7,12.5256673511294,78.0287474332649,0.616016427104723,2.05338809034908,1.84804928131417,3.49075975359343,1.43737166324435
"E33020209","E01009301","E02001883",2011,336,93,159,7,12,14,35,16,27.6785714285714,47.3214285714286,2.08333333333333,3.57142857142857,4.16666666666667,10.4166666666667,4.76190476190476
"E33020209","E01009300","E02001883",2011,336,93,159,7,12,14,35,16,27.6785714285714,47.3214285714286,2.08333333333333,3.57142857142857,4.16666666666667,10.4166666666667,4.76190476190476
"E33020209","E01009297","E02001883",2011,336,93,159,7,12,14,35,16,27.6785714285714,47.3214285714286,2.08333333333333,3.57142857142857,4.16666666666667,10.4166666666667,4.76190476190476
"E33020209","E01009303","E02001883",2011,336,93,159,7,12,14,35,16,27.6785714285714,47.3214285714286,2.08333333333333,3.57142857142857,4.16666666666667,10.4166666666667,4.76190476190476
"E33020210","E01009297","E02001883",2011,340,95,193,3,8,18,17,6,27.9411764705882,56.7647058823529,0.88235294117647,2.35294117647059,5.29411764705882,5,1.76470588235294
"E33020210","E01009300","E02001883",2011,340,95,193,3,8,18,17,6,27.9411764705882,56.7647058823529,0.88235294117647,2.35294117647059,5.29411764705882,5,1.76470588235294
"E33020211","E01009299","E02001883",2011,322,101,160,6,11,9,31,4,31.3664596273292,49.6894409937888,1.86335403726708,3.41614906832298,2.79503105590062,9.62732919254658,1.24223602484472
"E33020211","E01009303","E02001883",2011,322,101,160,6,11,9,31,4,31.3664596273292,49.6894409937888,1.86335403726708,3.41614906832298,2.79503105590062,9.62732919254658,1.24223602484472
"E33020212","E01009301","E02001883",2011,362,72,228,1,15,8,28,10,19.8895027624309,62.9834254143646,0.276243093922652,4.14364640883978,2.20994475138122,7.73480662983425,2.76243093922652
"E33020212","E01009303","E02001883",2011,362,72,228,1,15,8,28,10,19.8895027624309,62.9834254143646,0.276243093922652,4.14364640883978,2.20994475138122,7.73480662983425,2.76243093922652
"E33020213","E01009195","E02001884",2011,678,162,361,9,12,74,44,16,23.8938053097345,53.2448377581121,1.32743362831858,1.76991150442478,10.9144542772861,6.48967551622419,2.3598820058997
"E33020213","E01009197","E02001884",2011,678,162,361,9,12,74,44,16,23.8938053097345,53.2448377581121,1.32743362831858,1.76991150442478,10.9144542772861,6.48967551622419,2.3598820058997
"E33020214","E01009198","E02001884",2011,262,52,142,4,14,25,21,4,19.8473282442748,54.1984732824427,1.52671755725191,5.34351145038168,9.54198473282443,8.01526717557252,1.52671755725191
"E33020215","E01033649","E02001884",2011,844,215,485,6,9,59,44,26,25.4739336492891,57.4644549763033,0.710900473933649,1.06635071090047,6.99052132701422,5.2132701421801,3.08056872037915
"E33020215","E01033647","E02001884",2011,844,215,485,6,9,59,44,26,25.4739336492891,57.4644549763033,0.710900473933649,1.06635071090047,6.99052132701422,5.2132701421801,3.08056872037915
"E33020216","E01009140","E02001886",2011,293,53,124,4,15,31,48,18,18.0887372013652,42.320819112628,1.36518771331058,5.11945392491468,10.580204778157,16.382252559727,6.14334470989761
"E33020216","E01009145","E02001886",2011,293,53,124,4,15,31,48,18,18.0887372013652,42.320819112628,1.36518771331058,5.11945392491468,10.580204778157,16.382252559727,6.14334470989761
"E33020217","E01009147","E02001886",2011,332,67,141,2,13,29,57,23,20.1807228915663,42.4698795180723,0.602409638554217,3.91566265060241,8.73493975903614,17.1686746987952,6.92771084337349
